order_id;client_id;order_date;KUPON
462179232;0375909381;09.03.2019;
462374358;0671157869;24.04.2019;24%
462383530;0928788788;03.05.2019;
462707175;0607376740;12.06.2019;13%
463453887;0829914070;10.05.2019;
463678011;0161499308;13.03.2019;39%
463749309;0872789592;19.03.2019;
463802413;0197781319;03.06.2019;30%
463996865;0150855933;02.07.2019;
464123769;0858186881;28.03.2019;
464168312;0063835253;15.05.2019;
464270190;0685295739;10.08.2019;
464491572;0980822265;12.03.2019;
464509263;0670785457;08.04.2019;25%
465634900;0187161613;22.07.2019;
465769625;0065759691;30.07.2019;
465977951;0893308242;13.03.2019;
466179557;0411331620;05.04.2019;
466283984;0744367359;08.04.2019;
466303950;0442970363;03.07.2019;47%
466336691;0627347766;05.06.2019;
466364236;0606972487;01.04.2019;
466537101;0035523378;18.06.2019;
466704139;0761693778;03.03.2019;
466705663;0894928311;14.06.2019;
466777652;0839992595;23.05.2019;
467003906;0159605025;18.04.2019;
467112544;0542770449;25.07.2019;
467402227;0673695873;03.04.2019;
467581527;0739165221;13.05.2019;
468555019;0527764520;12.05.2019;
468990344;0814989391;05.07.2019;
469032067;0936276775;23.07.2019;
469326880;0049690324;05.07.2019;
469355811;0539467082;31.07.2019;30%
469483728;0423160042;01.08.2019;13%
469747642;0213723175;16.08.2019;
470043179;0093841891;14.03.2019;
470090368;0504908205;16.08.2019;
470167476;0458748247;10.04.2019;
470688565;0893348442;12.03.2019;9%
470747797;0324909483;30.07.2019;18%
471303783;0331795404;03.07.2019;
471371121;0060352027;27.04.2019;
471396487;0466673431;04.03.2019;
471889805;0880610062;05.08.2019;50%
471929380;0005013554;12.05.2019;
471995935;0059606879;22.04.2019;42%
472173841;0440415649;11.08.2019;
472496029;0382133976;07.05.2019;35%
473041081;0500663829;06.07.2019;9%
473378644;0266264655;11.03.2019;
473384337;0469176789;24.04.2019;
473607523;0610154977;13.08.2019;
473684530;0535117463;16.05.2019;
473859009;0796049049;13.03.2019;
474387543;0284551051;17.05.2019;
474396723;0723755074;28.05.2019;
474637735;0358036710;22.04.2019;
474704161;0697592561;13.06.2019;24%
474796983;0870384004;27.04.2019;
474819818;0041942123;03.03.2019;
475045544;0733353719;18.05.2019;
475059316;0567653419;06.06.2019;
475439396;0695706208;30.05.2019;
475468541;0157212925;21.03.2019;
475624421;0537659277;22.03.2019;
475992311;0960590839;20.03.2019;22%
476146015;0861735513;24.07.2019;10%
476320655;0736679675;07.03.2019;
477503648;0806444674;09.06.2019;
477541672;0418628617;09.04.2019;18%
477789194;0931073203;14.03.2019;
478036478;0665129746;27.06.2019;
478071008;0242825380;30.04.2019;
478158093;0752035253;29.05.2019;
478250956;0900528576;10.04.2019;
478313815;0486494494;10.04.2019;
478337686;0487665794;22.07.2019;
478959847;0762202043;29.03.2019;
478992114;0746649261;04.07.2019;
479122357;0539530141;07.04.2019;
479357136;0788611493;21.07.2019;45%
479445491;0400839148;21.04.2019;
479516911;0092536200;20.05.2019;12%
479563377;0835270547;04.05.2019;
480467855;0803292142;27.07.2019;
480569605;0195916570;30.04.2019;
481342038;0814789528;23.04.2019;
481455900;0257676523;08.08.2019;
482132740;0321957190;11.08.2019;
482527929;0384766492;29.04.2019;
482604954;0908076966;09.04.2019;
482611918;0060535579;14.05.2019;
482885149;0824361322;25.06.2019;
483061455;0255076114;02.08.2019;35%
483267789;0198048298;31.03.2019;20%
483343096;0517347013;28.03.2019;
483547545;0464998445;13.06.2019;
483646588;0699192609;25.07.2019;32%
483706401;0293513874;19.05.2019;
484311361;0117624063;10.08.2019;39%
484530337;0428978347;15.07.2019;9%
484719730;0109879598;08.04.2019;
484845690;0706681145;13.04.2019;47%
485291452;0293884209;02.05.2019;
485442202;0225820995;10.05.2019;
485519992;0150247617;03.05.2019;29%
485564076;0939513963;08.03.2019;
485723441;0054939895;29.05.2019;
485953294;0646232843;29.07.2019;9%
486081075;0144424222;28.04.2019;
486197553;0841219641;06.06.2019;
486327416;0039992126;15.04.2019;22%
486391543;0947636849;31.07.2019;
486466972;0644156834;23.06.2019;
486528319;0389433041;01.04.2019;
486577490;0527134961;06.05.2019;
486687213;0746932310;09.05.2019;16%
486872101;0861231676;11.04.2019;14%
486897706;0773577435;22.03.2019;
487301853;0449237572;06.04.2019;
487320372;0202843559;04.03.2019;49%
487364857;0207899200;11.08.2019;
487489858;0861510568;24.05.2019;
487564984;0663376409;29.03.2019;
487903569;0120386324;05.03.2019;
487974803;0120409039;08.03.2019;9%
488132926;0605044970;06.03.2019;41%
489167052;0512041075;19.03.2019;
489721154;0865603459;28.08.2019;
489744064;0636588059;04.05.2019;39%
489846489;0210042621;07.04.2019;48%
489855904;0591528212;30.07.2019;
489998717;0119728494;06.04.2019;23%
490033415;0849179006;05.08.2019;
490050106;0553186995;14.07.2019;
490099534;0893510018;16.04.2019;48%
490749493;0078388672;20.06.2019;
490808373;0668718307;15.08.2019;33%
490823037;0952849905;06.04.2019;
490898682;0007097078;12.05.2019;
491071433;0081498478;04.08.2019;22%
491214414;0853499585;10.04.2019;12%
491401681;0079584732;28.05.2019;
491931105;0752914936;15.04.2019;32%
492035910;0399120617;06.06.2019;
492322635;0123495138;16.05.2019;
492712758;0085217307;30.07.2019;16%
492993775;0720598021;20.08.2019;8%
493031767;0073642076;28.03.2019;
493108531;0521401653;06.08.2019;
493312484;0637949548;25.07.2019;
493326634;0236936403;17.04.2019;
493435254;0976947229;23.07.2019;
493866909;0026128660;04.05.2019;
493960781;0693283253;18.06.2019;27%
494073967;0179873423;02.05.2019;27%
494091130;0657288642;01.08.2019;33%
494129497;0954991563;21.07.2019;13%
494209105;0043942899;21.05.2019;44%
494865761;0114622159;11.05.2019;
494964706;0255320809;08.07.2019;9%
495031542;0413021677;29.04.2019;
495310853;0470997232;03.04.2019;
495347509;0129634452;27.07.2019;
495704390;0139609492;26.08.2019;
495956372;0282065840;11.07.2019;
496322977;0684468765;30.03.2019;7%
496671939;0595137794;23.06.2019;
496809377;0549165287;11.08.2019;
497157909;0600486539;30.08.2019;
497466955;0218734771;05.03.2019;
497593530;0812857617;06.08.2019;49%
497718097;0323035347;02.05.2019;
497797093;0331090751;17.05.2019;
497914113;0677977493;23.04.2019;22%
498103001;0430934516;23.06.2019;
498301989;0296415103;23.06.2019;
498976794;0723604593;28.04.2019;
499059034;0275264901;18.07.2019;12%
499341279;0070761024;24.06.2019;
499635097;0004429169;18.08.2019;
500025439;0325641284;22.06.2019;24%
500186153;0312941323;23.06.2019;30%
500212332;0813112752;18.05.2019;
500305248;0259289224;16.03.2019;
500592716;0764150147;11.05.2019;21%
500613728;0319103667;15.04.2019;14%
501011834;0234653675;11.07.2019;
501108605;0354452535;20.03.2019;35%
501124888;0338764713;24.06.2019;
501211440;0014751956;11.08.2019;45%
501299757;0445073230;20.06.2019;
501347468;0941873057;28.07.2019;
501501075;0129052223;07.07.2019;
501548337;0772970653;30.05.2019;
501723904;0599684897;26.08.2019;
502049676;0814979537;11.08.2019;15%
502125715;0471034306;16.07.2019;17%
502739132;0517902562;09.04.2019;
502770582;0336649343;08.03.2019;41%
503212700;0312557154;19.07.2019;
503218008;0706898024;06.03.2019;
503307482;0315566190;04.08.2019;
503976126;0081465577;21.07.2019;
504027934;0223500392;11.06.2019;
504098119;0198444668;30.03.2019;
504480567;0734805101;20.06.2019;
504800391;0051114438;22.03.2019;35%
504883393;0193662806;30.06.2019;
505449469;0247482024;18.05.2019;35%
505611348;0517247000;27.05.2019;
505690375;0086367614;22.03.2019;46%
505762926;0586689105;06.05.2019;
506081648;0559996031;16.05.2019;15%
506162372;0378533023;25.03.2019;11%
507333492;0145748658;23.06.2019;
507598336;0958043799;03.08.2019;
507768098;0332018004;25.07.2019;
508048676;0228901161;04.05.2019;
508136918;0637830368;17.04.2019;12%
508160028;0599574583;04.05.2019;
508426490;0774011761;19.07.2019;
508470853;0869951178;29.05.2019;
508851837;0386817035;21.07.2019;
508948532;0369166471;15.05.2019;
509314534;0266280141;29.07.2019;
509336918;0348797357;29.05.2019;
510368450;0979735841;23.04.2019;
511423100;0734057545;26.04.2019;
511933745;0561842270;25.06.2019;8%
511969136;0123828798;23.06.2019;
512411040;0635811685;02.04.2019;
512659217;0303929002;20.06.2019;
512664140;0662911962;27.05.2019;
513340531;0659967450;13.06.2019;
513581028;0334135279;20.05.2019;
513613607;0648162912;24.03.2019;
513664778;0531288975;11.04.2019;
513776667;0216754077;31.03.2019;
513909961;0874858157;13.07.2019;
514199529;0318221941;20.03.2019;
514385564;0170609797;15.03.2019;
514762246;0456990343;24.08.2019;
515672398;0107077849;02.08.2019;32%
515777688;0995774318;15.07.2019;
516258360;0482177844;15.07.2019;
517126297;0583054402;04.06.2019;
517186859;0789041864;18.06.2019;
517236592;0155062333;30.06.2019;
517326579;0207580853;06.03.2019;
517457453;0840386641;14.05.2019;
517460092;0218437146;08.04.2019;
517469470;0782475423;10.07.2019;
517970011;0449946181;19.06.2019;
518072739;0607170344;16.03.2019;
518108487;0478726665;11.08.2019;
518171708;0393034219;10.08.2019;
518172483;0316977936;30.05.2019;
518386330;0636278557;19.08.2019;
518626873;0139370199;15.03.2019;
519000747;0061928625;29.07.2019;
519014246;0660429748;20.03.2019;7%
519355920;0724232743;02.05.2019;30%
519466046;0972193756;10.03.2019;
519568729;0062146492;25.08.2019;19%
519605356;0567275783;28.03.2019;
519887188;0157272880;30.06.2019;13%
519970462;0383536878;10.03.2019;
519990773;0442458113;17.08.2019;31%
520041631;0828311004;07.03.2019;
520317036;0110982210;14.07.2019;
520342964;0087612585;04.06.2019;
520388198;0650174232;17.08.2019;
520833475;0962329021;12.06.2019;
521207957;0842013733;16.05.2019;16%
521654744;0156169650;12.05.2019;
521825284;0310061492;26.06.2019;
521970805;0669494192;06.06.2019;
522075752;0928194127;31.03.2019;
522316167;0797587847;09.03.2019;
522476805;0832949557;30.05.2019;
522501058;0758816805;28.03.2019;
522634249;0475481990;19.07.2019;
522691403;0255120378;31.07.2019;
522745586;0845529426;27.07.2019;9%
523339452;0877300214;08.03.2019;
523796500;0764622620;27.07.2019;19%
524265840;0304295245;11.04.2019;
524364601;0286268428;01.08.2019;
524405626;0181028916;21.08.2019;
524968327;0615902067;12.06.2019;
525122141;0711207824;16.06.2019;
525133942;0832079038;05.07.2019;
525274382;0692159848;11.07.2019;25%
525378805;0507350549;06.08.2019;36%
525652892;0871825461;04.04.2019;10%
525823198;0542414071;05.07.2019;
526070768;0181865348;17.07.2019;28%
526448658;0742442533;14.05.2019;
526514968;0725348231;01.04.2019;
526538368;0357974596;28.04.2019;
526711166;0074928651;09.03.2019;
526785417;0010127163;06.05.2019;
526815320;0045306533;22.08.2019;
526859899;0043674303;01.06.2019;24%
526872746;0315132196;03.07.2019;41%
526903385;0670979500;19.07.2019;10%
527337163;0827196685;04.07.2019;
527376563;0175116155;27.04.2019;
527548456;0499267675;04.05.2019;
527596534;0163620088;19.04.2019;
527787024;0708156109;27.04.2019;
527893091;0731160539;12.06.2019;
528069357;0360101357;17.04.2019;
528089552;0972190910;06.03.2019;
528360674;0024261874;19.04.2019;
528628225;0753653783;15.04.2019;
528696883;0408807805;02.07.2019;
528713953;0870703036;26.08.2019;
528889437;0933848944;12.08.2019;
529206710;0786744018;12.04.2019;33%
529255332;0009559040;13.04.2019;
529363408;0843217855;06.04.2019;
529667133;0629321614;20.06.2019;
529779527;0193760989;03.08.2019;
529946092;0138139886;28.03.2019;
530156658;0005335567;06.06.2019;
530351173;0971071347;12.07.2019;6%
530630447;0571290201;23.07.2019;
531248421;0206231948;22.08.2019;
531963090;0821165465;16.08.2019;
532090263;0863394653;17.07.2019;
532310011;0250460352;13.06.2019;
532971921;0409709027;01.06.2019;
533446569;0883182320;04.08.2019;
533840397;0001394242;04.06.2019;
533978173;0589808604;23.03.2019;
534650188;0312219761;07.04.2019;14%
534830755;0451020269;08.04.2019;
535013101;0896054650;25.04.2019;
535473847;0234367705;01.05.2019;
535525312;0389508437;20.06.2019;
535696154;0420821084;16.04.2019;
535935118;0315950578;19.07.2019;
536211311;0154404389;23.04.2019;
536346915;0146437437;29.05.2019;
536373208;0724664644;16.04.2019;
537208661;0051427616;20.07.2019;
537338287;0186314538;27.07.2019;
537381612;0523963474;03.08.2019;
537582580;0361418290;17.08.2019;
537711043;0318502068;15.04.2019;
537992201;0719955754;10.07.2019;
538292542;0689013319;18.07.2019;
538453249;0696636658;15.03.2019;
538603430;0267835131;02.08.2019;46%
538636168;0207858978;27.03.2019;
538643906;0147300191;31.05.2019;
538661297;0800964891;08.04.2019;
538966390;0768580114;25.03.2019;
539199004;0336812181;24.06.2019;
539429657;0390864348;23.03.2019;
539823203;0107548333;26.07.2019;
539889244;0916580433;22.07.2019;24%
539906474;0239717663;13.06.2019;6%
540039908;0757482159;25.05.2019;
540315140;0232672160;13.05.2019;
540384594;0149527628;30.03.2019;12%
540515540;0631020937;23.04.2019;
540590441;0839575072;03.03.2019;
541130993;0687695445;11.04.2019;
541389762;0804238093;21.07.2019;
541479039;0764714918;14.05.2019;
541654306;0849144193;14.08.2019;
541670953;0941430217;09.08.2019;38%
541874105;0822045379;21.07.2019;28%
541966488;0484044231;07.03.2019;17%
542688171;0423444290;27.08.2019;
543269498;0500185147;11.05.2019;
543295301;0217010898;16.03.2019;
543869537;0505979230;19.05.2019;35%
543886087;0338574172;31.05.2019;46%
543962801;0607566029;10.04.2019;49%
544070419;0004450724;07.08.2019;
544189933;0339229220;11.05.2019;
544216959;0604475632;08.06.2019;
544256904;0552774271;21.06.2019;
544319302;0188590051;19.03.2019;
544341936;0225548791;01.05.2019;
544430914;0538562605;02.05.2019;
544982886;0413976765;17.06.2019;
545779896;0129755360;24.03.2019;
546559309;0031102432;29.05.2019;
547278793;0320427210;27.05.2019;
547292401;0867767252;31.07.2019;
547367226;0092523631;26.07.2019;
547455801;0986795930;04.04.2019;
547867772;0776618639;28.08.2019;35%
548202987;0815496494;27.05.2019;10%
548244608;0362512538;31.03.2019;48%
548623416;0194435483;25.03.2019;
548858587;0051301960;03.08.2019;
548893649;0772100121;22.05.2019;
548937248;0733099371;28.08.2019;36%
548985412;0888977189;06.08.2019;
549102638;0155405882;14.07.2019;
549819604;0266314263;22.04.2019;
550078236;0084644855;08.06.2019;
550112751;0016736020;18.07.2019;
550161082;0289717695;10.04.2019;
550517218;0399424415;08.06.2019;
550599659;0762426948;02.04.2019;29%
550940861;0986129184;21.04.2019;
551310588;0749971550;03.07.2019;
551382659;0203253815;26.04.2019;
551603930;0859024117;29.08.2019;
551745972;0750899001;06.03.2019;
551765657;0824695745;20.04.2019;
552069972;0998866275;29.03.2019;14%
552157613;0152585079;12.08.2019;5%
552555214;0089201639;23.03.2019;29%
552707243;0571176069;21.04.2019;11%
552731329;0169206279;15.03.2019;
552760994;0436020818;06.06.2019;
552764886;0921193684;05.04.2019;
552872662;0301565915;21.08.2019;
552981622;0447650947;22.05.2019;
553277736;0813906486;05.06.2019;
553334081;0881749926;01.06.2019;
553480941;0649488004;09.05.2019;25%
553660652;0477747241;15.06.2019;24%
553798477;0527755110;15.04.2019;16%
553819068;0811996833;18.08.2019;
553824038;0820086161;22.03.2019;
554169454;0240827542;16.06.2019;
554198475;0935068318;04.08.2019;23%
554244992;0047727702;06.05.2019;
554489918;0141777468;09.05.2019;35%
555036327;0440428398;19.04.2019;
555082239;0512354108;30.03.2019;
555122422;0494806977;07.05.2019;
555297562;0919161471;19.03.2019;
555785760;0655145936;24.08.2019;
555897127;0480613054;30.06.2019;
555964803;0648833440;03.05.2019;
556097133;0729143286;07.05.2019;
556201801;0802976915;30.08.2019;
556671771;0201101992;18.05.2019;
556817432;0415736916;19.03.2019;7%
557245764;0899669373;01.08.2019;
557512130;0388305024;13.06.2019;
557750324;0477735781;27.04.2019;
558507761;0057914850;03.07.2019;
558891194;0015738920;23.05.2019;
558929339;0010581368;08.06.2019;
558956714;0194372101;16.07.2019;
559248211;0472972547;16.04.2019;
559335791;0148374898;05.05.2019;
559468647;0058787408;26.03.2019;
559720167;0500710265;22.06.2019;
559894823;0713529642;16.06.2019;
560155361;0286570530;14.06.2019;23%
560258441;0521516193;22.04.2019;43%
560262834;0272017484;10.06.2019;34%
560264746;0570627821;26.03.2019;
560457670;0605470584;06.05.2019;
560690216;0656307843;23.07.2019;
560828063;0468079818;16.03.2019;
560926075;0131339704;15.03.2019;
561029420;0539167205;22.05.2019;
561136235;0605912917;26.06.2019;
561431132;0676154467;21.03.2019;
561774104;0363289707;25.05.2019;
561906838;0508019703;25.04.2019;
561946139;0540227116;24.07.2019;
561986480;0334136452;19.03.2019;
562008095;0257796527;25.04.2019;
562060980;0813464024;04.03.2019;
562095389;0761825859;11.05.2019;
562465865;0633813779;13.07.2019;22%
562603988;0580788011;09.04.2019;
563074352;0430828908;02.07.2019;
563246102;0271606563;20.08.2019;
563358886;0016526170;21.07.2019;
563372120;0439447073;04.03.2019;
563554649;0881445025;15.06.2019;
564008280;0119889142;06.08.2019;
564052623;0844353809;23.03.2019;
564355608;0373736016;26.06.2019;
564600671;0048824105;12.05.2019;47%
564705745;0047644022;24.03.2019;
564873094;0723507544;09.07.2019;
564907984;0096355723;04.05.2019;
565046805;0168349706;06.04.2019;
565126739;0180130680;04.06.2019;36%
565429192;0287472987;30.06.2019;
565462367;0373409809;20.07.2019;
565465722;0140952021;03.05.2019;
565804076;0547648496;11.08.2019;
565961700;0077074229;24.04.2019;18%
566512587;0577826667;27.06.2019;9%
566816414;0803666947;09.03.2019;
566873094;0997088703;26.04.2019;45%
566873694;0724232743;27.06.2019;
567032153;0090359496;20.05.2019;
567175155;0966712718;25.03.2019;26%
568066666;0850712265;22.03.2019;
568270059;0793345279;14.06.2019;
568365583;0122236895;10.07.2019;
568390542;0386732604;19.08.2019;
568682777;0941255050;01.08.2019;
568956168;0645039546;28.04.2019;6%
569022618;0992312042;19.04.2019;38%
569183282;0375481969;06.05.2019;
569471854;0700659322;22.06.2019;14%
569741211;0771605409;17.05.2019;
569803240;0205050496;30.05.2019;
569975146;0787487583;27.04.2019;
569997582;0749352606;06.03.2019;
570139361;0384544268;14.08.2019;
570169586;0601532931;11.03.2019;
570471569;0270286858;29.04.2019;
571016520;0010535093;21.04.2019;
571152179;0758546050;05.04.2019;35%
571183262;0576079245;21.04.2019;
571269772;0591378925;09.05.2019;
571715743;0096428355;27.08.2019;
571735118;0371556985;02.04.2019;
571863518;0811923242;08.03.2019;24%
572518390;0764496898;30.05.2019;
572587923;0285843156;30.04.2019;
572624888;0726733717;04.08.2019;
572789213;0238475877;27.04.2019;32%
572867347;0672060172;23.06.2019;
572958918;0239457508;05.05.2019;
573049660;0272251658;12.03.2019;
573222316;0993700907;17.08.2019;
573308090;0389489523;04.08.2019;39%
573523723;0368462536;20.07.2019;
573554735;0879045646;20.05.2019;
573731069;0249133533;03.05.2019;
573791164;0265402763;01.04.2019;
573808786;0653536608;26.06.2019;
573959409;0007465070;03.04.2019;22%
573961593;0205379485;26.05.2019;
574122608;0972521007;09.04.2019;8%
574220186;0070215011;06.05.2019;
574250885;0302693179;11.03.2019;
574281349;0996925807;07.07.2019;
574291349;0723402105;27.05.2019;
574297286;0493709442;19.05.2019;
574381349;0723796610;02.05.2019;35%
574633039;0610433360;04.08.2019;
574656140;0543142502;01.07.2019;26%
574724992;0420843815;09.06.2019;
575022568;0202633172;06.07.2019;
575233318;0741255471;07.04.2019;
575293881;0424397673;28.06.2019;
575443702;0956042274;12.04.2019;
575609465;0117951028;21.07.2019;
575758036;0863346039;06.04.2019;
576017945;0165303132;13.08.2019;19%
576084390;0994408162;11.06.2019;
576104340;0754558287;03.07.2019;24%
576318374;0400315594;07.03.2019;
576778329;0076261955;05.03.2019;
577023596;0011414093;15.05.2019;
577478864;0423644590;19.08.2019;
577640439;0106895500;08.08.2019;46%
577648268;0829842548;30.07.2019;
578134864;0629531989;13.05.2019;44%
578200284;0721076938;17.08.2019;
578249383;0875587297;16.07.2019;
578730420;0626421672;20.07.2019;
579067347;0637483712;15.03.2019;
579419364;0238704703;11.04.2019;
579559789;0481200193;15.06.2019;
579768048;0983421707;30.03.2019;
579877680;0495052075;19.08.2019;
579995352;0880426200;28.07.2019;
580455184;0902459323;30.07.2019;
580455662;0421887973;26.06.2019;
580507767;0408080315;14.08.2019;
580787642;0158910661;18.06.2019;
580807278;0318053487;11.03.2019;
581153297;0468302408;15.04.2019;41%
581463539;0246971706;17.05.2019;
581471809;0492948802;23.08.2019;7%
581569727;0328567025;15.07.2019;41%
581588692;0689193736;25.04.2019;
581715561;0316107686;28.03.2019;
582316120;0314823662;19.08.2019;
582403029;0169768739;12.04.2019;
582421997;0142077036;20.08.2019;44%
582530395;0069475667;23.05.2019;
582735070;0294265751;18.03.2019;19%
582770743;0982567616;11.05.2019;43%
583282334;0441210634;07.05.2019;
583370449;0315925079;16.03.2019;
583484601;0308410380;29.03.2019;41%
583563010;0670344122;08.04.2019;
583563418;0337275083;09.08.2019;
584047486;0350276593;10.08.2019;
584140839;0591064963;20.07.2019;
584417153;0225185710;23.04.2019;
584615189;0960656681;12.05.2019;
584799159;0072610835;28.08.2019;
584898613;0655185343;20.04.2019;
584903114;0128131906;03.05.2019;
584915487;0268183993;07.04.2019;
585127202;0335609954;05.04.2019;
585208012;0226724143;08.08.2019;42%
585498705;0552382907;30.04.2019;
585521937;0869304613;09.07.2019;
585608913;0111336772;03.08.2019;
585916345;0941859212;21.05.2019;
586015420;0397229134;27.08.2019;
586142642;0329539911;15.08.2019;7%
586409576;0756777750;22.08.2019;
586482770;0563637246;07.03.2019;
586555209;0554717072;05.03.2019;36%
586605642;0298990733;30.04.2019;
586609289;0583933004;21.05.2019;
586625299;0532562447;01.05.2019;
586846283;0644232395;03.07.2019;
587127522;0960122734;26.05.2019;
587869900;0539616296;23.07.2019;
588020041;0855708735;06.05.2019;
588076046;0408319954;13.04.2019;
588177355;0973612482;25.04.2019;
588323108;0611544121;14.03.2019;21%
588428864;0834903219;26.05.2019;
588499929;0363667585;26.06.2019;
588513902;0714349337;23.08.2019;
588887717;0444322919;01.06.2019;37%
589170624;0183414440;23.03.2019;
589175938;0105524143;25.07.2019;
589203505;0109515354;13.03.2019;
589273416;0339905195;27.08.2019;
589523653;0387089423;14.06.2019;
589591176;0511664840;15.08.2019;
589810261;0267458507;18.05.2019;
589845996;0904928732;06.08.2019;17%
589960880;0047268075;15.03.2019;
589990339;0104344572;23.07.2019;
590363729;0523861223;13.07.2019;15%
590385361;0287793194;13.04.2019;
590796549;0877450976;29.03.2019;8%
591679653;0525842478;06.03.2019;
591689447;0824991743;14.03.2019;
592358932;0119570230;21.08.2019;
592388504;0412779534;24.05.2019;
592459950;0059982017;07.03.2019;43%
592674928;0444550259;26.08.2019;
593233336;0862347932;10.04.2019;16%
593473354;0391099130;16.04.2019;
593622578;0303178045;12.04.2019;
593837005;0871232972;26.07.2019;
594348077;0940140820;20.04.2019;42%
594664168;0327754709;08.05.2019;
594965089;0146116051;27.04.2019;
594977049;0886264454;17.08.2019;
595078121;0059357680;07.07.2019;
595186880;0950622682;26.04.2019;
595531902;0376625009;07.04.2019;
596391047;0549778710;18.05.2019;
596676444;0862843297;27.05.2019;
596888400;0559888301;04.07.2019;
597210292;0230344924;16.03.2019;10%
597541983;0219770651;18.06.2019;
597691659;0859096843;11.08.2019;
597985544;0595220333;07.07.2019;
598023189;0052107402;07.06.2019;
598126933;0308049009;28.05.2019;31%
598539934;0376985466;07.08.2019;10%
598904741;0728249436;03.08.2019;
599189981;0744382706;09.04.2019;
599980884;0328126008;16.04.2019;
600097038;0534668871;22.03.2019;
600325689;0574781472;20.06.2019;
600335951;0786991678;12.08.2019;
600389375;0354199352;29.04.2019;
600474078;0911226193;16.07.2019;50%
600511343;0184742820;19.08.2019;
600758407;0967507272;06.05.2019;
600961660;0555506267;29.08.2019;37%
601096702;0120027293;05.07.2019;
601109774;0940508636;19.05.2019;25%
601133475;0906063929;29.04.2019;
602408426;0787808546;28.04.2019;31%
602498747;0518261371;08.03.2019;9%
603009445;0322700854;30.03.2019;
603038717;0698206263;04.05.2019;
603059210;0269672434;06.08.2019;
603080936;0201423773;06.04.2019;
603303496;0454205895;20.04.2019;
603501480;0102345584;08.03.2019;
603543042;0669958791;12.03.2019;
603665052;0702958072;10.05.2019;
603933205;0854133247;17.07.2019;
604038956;0369043286;29.06.2019;
604711292;0025623940;13.05.2019;
604788173;0170049935;08.08.2019;
605054577;0628112748;14.07.2019;
605157504;0963039462;15.07.2019;
605219194;0196712487;16.04.2019;
605350255;0025929711;23.08.2019;
605434545;0206502091;31.05.2019;
605693843;0817522190;19.05.2019;
605743235;0889392273;30.06.2019;
605810095;0608718414;23.03.2019;
606114501;0498575014;27.04.2019;
607335019;0154583088;09.03.2019;
607439731;0772774953;20.06.2019;
607589671;0371657441;18.06.2019;
607626389;0388502298;19.07.2019;
607695015;0437925536;29.08.2019;48%
607907788;0652887285;23.03.2019;47%
608143588;0383042246;05.04.2019;
608554795;0559069312;11.04.2019;
608681658;0117002770;21.07.2019;
608944246;0734827877;31.07.2019;
609371492;0721840616;09.06.2019;26%
609624104;0940749369;29.03.2019;
609731775;0736465856;07.08.2019;
609732508;0325856932;02.08.2019;
610136234;0143471490;12.07.2019;
610263998;0303757119;15.04.2019;
610270052;0521227537;24.03.2019;
610394049;0296682314;23.06.2019;
610488585;0963060702;15.04.2019;
610630040;0960237030;18.05.2019;38%
610789983;0996583878;04.04.2019;
610825122;0795675718;12.05.2019;
611060841;0997382479;21.08.2019;
611062040;0041135307;30.06.2019;
611112884;0777502712;09.03.2019;7%
611425763;0021170941;31.03.2019;
611454129;0212491566;21.08.2019;
611506036;0813238356;31.05.2019;
611888669;0852344639;23.08.2019;27%
612031792;0564497329;06.07.2019;
612094956;0106548232;12.05.2019;11%
612394115;0347207291;13.03.2019;
612544799;0809580254;20.05.2019;11%
612708774;0784215570;14.06.2019;
612933734;0182494717;28.05.2019;
613563305;0017542050;15.04.2019;
613654233;0675077683;30.07.2019;25%
613924886;0613932969;14.08.2019;
614281966;0452424263;23.08.2019;
614312449;0583519004;21.04.2019;
614758108;0650161341;30.05.2019;
614772841;0114797839;07.04.2019;
614852195;0094803607;13.05.2019;
615017986;0204257564;01.08.2019;
615060841;0723562381;18.05.2019;
615530713;0990852394;03.03.2019;
615675457;0934179320;13.08.2019;
615788530;0193014890;01.07.2019;
616316799;0886963255;25.05.2019;
616584043;0432073302;14.03.2019;
616621143;0158462764;15.05.2019;40%
616733498;0814968403;06.04.2019;
617099110;0295223740;04.07.2019;
617303205;0399111532;14.08.2019;34%
617425199;0522459265;27.05.2019;50%
617535283;0948997061;07.03.2019;
617685303;0205741670;13.04.2019;
617877753;0392640876;06.06.2019;
617896701;0357351745;26.06.2019;
617949382;0910280088;16.04.2019;19%
618039350;0454871367;22.06.2019;
618049773;0866026907;06.05.2019;
618398884;0959655188;15.03.2019;22%
618731102;0411864166;21.06.2019;
619012622;0051047779;27.08.2019;
619258323;0196437098;13.07.2019;21%
619474069;0283728771;12.03.2019;
619592635;0015002005;06.07.2019;
619608832;0437398815;05.05.2019;
619821654;0984217906;24.04.2019;
620077186;0772625529;18.05.2019;
620233979;0813530032;08.07.2019;
620561404;0288901539;08.07.2019;
620784936;0466720538;16.08.2019;
620850541;0949610143;26.05.2019;
620949172;0740978730;20.08.2019;8%
621081942;0815416725;10.03.2019;
621152846;0585865446;25.05.2019;
621174831;0424297072;12.06.2019;
621346606;0134186096;16.04.2019;
621545123;0899592619;12.06.2019;
621548381;0158039373;30.05.2019;
622478995;0650659531;13.05.2019;
622653373;0741405398;11.08.2019;
622944104;0592329657;09.08.2019;13%
623118268;0486452169;29.03.2019;
623207391;0499220365;29.05.2019;
